Geopoint;Geoshape;Alcaldía;Sector 18;Área km2;x;y
19.2917751538, -99.1289898956;"{""type"": ""Polygon"", ""coordinates"": [[[-99.12551709722504, 19.290650980371844], [-99.12664704657726, 19.29078757566767], [-99.12687739228734, 19.290810371935528], [-99.12708337031364, 19.29070665496498], [-99.12907014597867, 19.2894392396504], [-99.12957800637315, 19.289077004506627], [-99.12983922404486, 19.289267427288397], [-99.13079648562882, 19.29032218446095], [-99.13177681847311, 19.2914095464176], [-99.13117479775896, 19.294485287998825], [-99.12536516481796, 19.292111691688742], [-99.12551709722504, 19.290650980371844]]]}";TLALPAN;COAPA;0.22605324668762802;-99.128571;19.291782
19.3159541085, -99.224534017;"{""type"": ""Polygon"", ""coordinates"": [[[-99.21897195389013, 19.310698987075057], [-99.21900326361673, 19.31069361720206], [-99.21909405218483, 19.310677963211507], [-99.21968693753016, 19.3105759367187], [-99.22085831440853, 19.310500141706758], [-99.22217799040739, 19.310352037084783], [-99.2236138393414, 19.310167990953186], [-99.22427515724864, 19.310064058160822], [-99.22457419984883, 19.30996716675401], [-99.22473950652613, 19.31015115348612], [-99.22538206987473, 19.31074070965625], [-99.22583472852409, 19.3111854420481], [-99.22589077486474, 19.311240503208285], [-99.22750322522748, 19.312725578068857], [-99.22825884761531, 19.31341909808535], [-99.22844053909844, 19.31326369186439], [-99.22860183162436, 19.31315657281391], [-99.22901117070624, 19.314062911170822], [-99.22957665402822, 19.315193369925037], [-99.22991878098834, 19.31506568706574], [-99.23070860812534, 19.316241500041837], [-99.23061460321877, 19.31627288963069], [-99.23020986819557, 19.316353837084083], [-99.23029942302614, 19.316407408497646], [-99.23050200601703, 19.31655455891936], [-99.2307233839389, 19.316799383788663], [-99.2305858801598, 19.316901503843802], [-99.22987513222996, 19.318093309594385], [-99.22920990892742, 19.318557333044225], [-99.22838979308287, 19.3190141370925], [-99.22773267966058, 19.319772144099936], [-99.22766307976737, 19.31983106694534], [-99.2272608089905, 19.320118247040387], [-99.22664950199831, 19.32041300671708], [-99.22627072247987, 19.320825147977775], [-99.22606984269461, 19.321156270270023], [-99.22574496872977, 19.321450671691473], [-99.2252341737177, 19.32167182505279], [-99.2246459489618, 19.321797543017354], [-99.22409613669362, 19.32182027155864], [-99.22394891126618, 19.321710191440246], [-99.2227432361906, 19.322244445123417], [-99.22035198063499, 19.320637991469713], [-99.22016094454133, 19.320366998205685], [-99.22036394986398, 19.320193046824915], [-99.22054702298713, 19.31999200596179], [-99.22073295140706, 19.319720014838442], [-99.22082997562639, 19.319523958200023], [-99.22089399742663, 19.319350084051983], [-99.2209603978205, 19.319175393597316], [-99.22100800276066, 19.319040040261278], [-99.22104801122462, 19.318848029193607], [-99.22106047434427, 19.31877191592524], [-99.22107133497587, 19.3187075537206], [-99.22110803066991, 19.318458970101048], [-99.22113018615009, 19.318228479669223], [-99.22112698579762, 19.318043028148946], [-99.22109694292052, 19.317788018193287], [-99.22109301121984, 19.317624981263716], [-99.22104637899184, 19.317350560146558], [-99.22099790439728, 19.317050925809347], [-99.2209039680799, 19.31670995342825], [-99.22089984996298, 19.316691430947163], [-99.22084602944138, 19.31645100053699], [-99.22083405395645, 19.316393986582554], [-99.22079191198036, 19.316201984562433], [-99.22076739164703, 19.316089222621], [-99.2206303959948, 19.315368082314873], [-99.22044546366222, 19.314391230265795], [-99.22030501709331, 19.31364993944779], [-99.22015424631974, 19.313159459664785], [-99.22000286048916, 19.31277779549758], [-99.21983386096382, 19.312321590604412], [-99.21965691144167, 19.311899015689228], [-99.2194740360303, 19.311528957290864], [-99.2193859677722, 19.311372076695427], [-99.2191540116167, 19.310956978345292], [-99.21899541427375, 19.310732127632917], [-99.21897195389013, 19.310698987075057]]]}";MAGDALENA CONTRERAS;DINAMO;1.036082635683035;-396.900286;77.256214
19.3047323405, -99.2433848692;"{""type"": ""Polygon"", ""coordinates"": [[[-99.25357891546282, 19.303992067918454], [-99.2525169151572, 19.3042191232956], [-99.25143409300537, 19.30452582409165], [-99.24873728231782, 19.30518665647899], [-99.24846486419463, 19.30531310463681], [-99.2481297638584, 19.305532546058494], [-99.24779460209335, 19.305838207433], [-99.24755038409678, 19.306045956022615], [-99.24731849241921, 19.305779023046423], [-99.24723553220224, 19.30567971978699], [-99.24578867604578, 19.30686110509295], [-99.24544394319588, 19.307200124494777], [-99.24500570579482, 19.307774431985404], [-99.24456375851426, 19.308416436401266], [-99.24443261836532, 19.308562753082317], [-99.24431617986399, 19.308609905483305], [-99.24413635562418, 19.308662926798466], [-99.24340458211493, 19.308742352243375], [-99.24314569498236, 19.308820964574682], [-99.24271220427345, 19.30913696033891], [-99.24290930231777, 19.309371590140234], [-99.24267451173797, 19.309525183351706], [-99.2423770894064, 19.309615504584006], [-99.24213364719056, 19.309712080168605], [-99.24180240370814, 19.30984745351226], [-99.24140346727552, 19.30997324538774], [-99.24111965407539, 19.31012771485434], [-99.24094053366613, 19.310208206975165], [-99.24081543263401, 19.31025654350393], [-99.24081465975426, 19.310118718293428], [-99.24080419893328, 19.30999536632228], [-99.24079041112758, 19.309940163644292], [-99.2407209233907, 19.309809478556677], [-99.24069414215026, 19.30965641378509], [-99.24070015278816, 19.309535751410802], [-99.24074472236546, 19.30942064159906], [-99.24083990263719, 19.309285852993654], [-99.24092325496389, 19.30913426967035], [-99.2409262111036, 19.309007917510225], [-99.24084288408575, 19.3089166554734], [-99.24065542848979, 19.308503966270756], [-99.24116088374466, 19.308058911039662], [-99.24144047737413, 19.307755775483734], [-99.24179161293125, 19.307362709120532], [-99.24204139821802, 19.307115556039083], [-99.24218426450999, 19.30685164385993], [-99.24235685322509, 19.30647544276769], [-99.24271380630957, 19.305706123745043], [-99.24272572921194, 19.305593858548736], [-99.24270791286924, 19.30545343499563], [-99.2426126824391, 19.305228882155465], [-99.24232116827604, 19.305447803158415], [-99.24199981103163, 19.305633142691445], [-99.2417409507823, 19.305727207601244], [-99.24159819786246, 19.305744026148478], [-99.24146133006427, 19.305749720317493], [-99.24127392701953, 19.30576090386736], [-99.24115201554307, 19.305774983177812], [-99.24098827178109, 19.305822647844995], [-99.24072053914021, 19.30596859994228], [-99.24039631043752, 19.306210155507987], [-99.23982213553278, 19.306721094096936], [-99.23969419559056, 19.306844627993147], [-99.23902486168173, 19.30724615102287], [-99.23863506243906, 19.307434285623764], [-99.23808769076025, 19.30766166827648], [-99.23685012867047, 19.30815863980975], [-99.23666460691516, 19.307693163166302], [-99.2363979093663, 19.307173112828238], [-99.23609438620869, 19.306858719451018], [-99.23580038405743, 19.30661164479569], [-99.23499219296039, 19.306632660676957], [-99.23410750759474, 19.306678444289112], [-99.23334500824348, 19.306701744093303], [-99.23326218193672, 19.306355612113936], [-99.23325036960165, 19.306281878816442], [-99.23324792040457, 19.306232806728204], [-99.23325727404738, 19.30618362917805], [-99.23283132677513, 19.306121541131727], [-99.23244465225946, 19.305627485890444], [-99.23305155867375, 19.30522877789036], [-99.23356859443541, 19.305357086319287], [-99.23383638033066, 19.30524476517918], [-99.23395155850197, 19.305180991515112], [-99.2342878667848, 19.30499474309665], [-99.23455631322896, 19.304812377153194], [-99.2347169016743, 19.304687358782147], [-99.23484489184499, 19.30459753923422], [-99.23498471672566, 19.30453011809144], [-99.23519298732967, 19.304468483228145], [-99.23537151295825, 19.304440326324773], [-99.23559163827679, 19.304415098031686], [-99.23588020494986, 19.30439258275783], [-99.23620444159376, 19.3043533009548], [-99.23654662344335, 19.304283086068025], [-99.23662482694941, 19.304256684726475], [-99.2369452514062, 19.304148267431877], [-99.23713572123478, 19.30408656308878], [-99.2373469490981, 19.304030434989635], [-99.23779022118353, 19.303898448554875], [-99.23855778749025, 19.303637339338827], [-99.23884329985985, 19.303544690111373], [-99.23898015521101, 19.30346606294558], [-99.24004525031127, 19.303392995717267], [-99.24083960097903, 19.303291901029745], [-99.24188387510293, 19.302912921295228], [-99.24235978427983, 19.302713549008836], [-99.24296668892015, 19.302401842181066], [-99.24365989740016, 19.302073388634728], [-99.24455243493668, 19.301629704836845], [-99.24476962018677, 19.301551146482023], [-99.2450195113182, 19.30151185837169], [-99.24538247080265, 19.30146690492036], [-99.24541821146342, 19.301562386335455], [-99.24649809825776, 19.30114401806644], [-99.2472775864607, 19.300790218899657], [-99.24774159560509, 19.300661072416172], [-99.24822361837566, 19.3002960139105], [-99.2485032856469, 19.30012201747144], [-99.24958612757897, 19.299341482706524], [-99.24960569076563, 19.299312354271933], [-99.25007604990789, 19.29960787903153], [-99.25021909067813, 19.299721920723766], [-99.25039599707834, 19.299885894839328], [-99.25043371874165, 19.299967996616843], [-99.25044888227954, 19.300050038954776], [-99.25039637185881, 19.30013226449884], [-99.24902995295662, 19.30139770700008], [-99.24923929058656, 19.30135548597], [-99.24959258599571, 19.301278182067986], [-99.25004146463617, 19.301151671394905], [-99.2503505206891, 19.301088344815714], [-99.25034380846752, 19.301493879631415], [-99.25034424423961, 19.301780376947296], [-99.2503668795445, 19.302143845767603], [-99.25040411939905, 19.302409415290235], [-99.25047803621825, 19.302632999137675], [-99.25056661072604, 19.302793569447832], [-99.25071412530063, 19.30296815771707], [-99.25081741121312, 19.30310087130435], [-99.25103108850942, 19.30321933410405], [-99.25120786624697, 19.303296002479815], [-99.25155403961902, 19.30341437264997], [-99.2521580241171, 19.30356736243167], [-99.25337310443412, 19.303915171032575], [-99.25357891546282, 19.303992067918454]]]}";MAGDALENA CONTRERAS;DINAMO;0.916050190359143;-99.24744;19.302531
19.4639867328, -99.1623211587;"{""type"": ""Polygon"", ""coordinates"": [[[-99.16574879285416, 19.47074510519664], [-99.16317786249537, 19.471553778266617], [-99.16268466158002, 19.470385833223453], [-99.16210675498783, 19.46873019988128], [-99.16120764609974, 19.46714281351344], [-99.16120767819204, 19.467560805381332], [-99.16113062151466, 19.46787484229069], [-99.1610017248097, 19.468084811351805], [-99.16079460201415, 19.46829385559452], [-99.16060282432292, 19.46841178637144], [-99.16030467058502, 19.46848579765398], [-99.15898246958841, 19.46838872293114], [-99.15893949711571, 19.464183716091874], [-99.15823260494456, 19.463172838791856], [-99.15912070669519, 19.4625148422115], [-99.16039199595863, 19.46039700946898], [-99.16081271622835, 19.45989784777212], [-99.16135668665801, 19.459461839135624], [-99.16186255052885, 19.459128078943053], [-99.16189816777299, 19.459112502349157], [-99.16193472142908, 19.4590804763513], [-99.16194167189175, 19.459075860931417], [-99.16197460680607, 19.459045555315043], [-99.1621450948175, 19.45889591985514], [-99.16242191194955, 19.458653824018466], [-99.16271366820223, 19.457915907702052], [-99.16314970454083, 19.45559681060126], [-99.16526855315193, 19.45596073689221], [-99.16650562790123, 19.45619991690571], [-99.16619648786573, 19.45631353291103], [-99.1659717591128, 19.45642698077239], [-99.16585932989076, 19.45651375491725], [-99.16575414095492, 19.45669397190046], [-99.16536840863732, 19.457474365516482], [-99.16461822402174, 19.459268393089438], [-99.16407846570144, 19.460662219792635], [-99.16345430352355, 19.462076094096652], [-99.16297689087038, 19.462569890163405], [-99.16222526299704, 19.463249835363612], [-99.1618897122451, 19.46355280678292], [-99.1619461225413, 19.46384693242622], [-99.16242087157028, 19.464689902599506], [-99.16300048129132, 19.465582484303262], [-99.16355593950708, 19.465282837279027], [-99.16393592812084, 19.46577586006132], [-99.16594205087877, 19.468712358923025], [-99.16508073261741, 19.469197383317184], [-99.16574879285416, 19.47074510519664]]]}";AZCAPOTZALCO;CUITLAHUAC;0.664546479920295;-99.160299;19.463578
19.4637242633, -99.1675534828;"{""type"": ""Polygon"", ""coordinates"": [[[-99.16355593950708, 19.465282837279027], [-99.16300048129132, 19.465582484303262], [-99.16242087157028, 19.464689902599506], [-99.1619461225413, 19.46384693242622], [-99.1618897122451, 19.46355280678292], [-99.16222526299704, 19.463249835363612], [-99.16297689087038, 19.462569890163405], [-99.16345430352355, 19.462076094096652], [-99.16407846570144, 19.460662219792635], [-99.1646969790865, 19.460741642333836], [-99.1683733660753, 19.46137831284021], [-99.17120621468536, 19.461842364746072], [-99.17120621468536, 19.461842364746072], [-99.17239631831085, 19.46401461413787], [-99.17279046692373, 19.464540953774808], [-99.1725257168116, 19.466727777478283], [-99.16643098318923, 19.46568022722778], [-99.16355593950708, 19.465282837279027]]]}";AZCAPOTZALCO;CUITLAHUAC;0.512201399575236;-99.168172;19.463695
19.4592363403, -99.1673991048;"{""type"": ""Polygon"", ""coordinates"": [[[-99.17120621468536, 19.461842364746072], [-99.1683733660753, 19.46137831284021], [-99.1646969790865, 19.460741642333836], [-99.16407846570144, 19.460662219792635], [-99.16461822402174, 19.459268393089438], [-99.16536840863732, 19.457474365516482], [-99.16575414095492, 19.45669397190046], [-99.16585932989076, 19.45651375491725], [-99.1659717591128, 19.45642698077239], [-99.16619648786573, 19.45631353291103], [-99.16650562790123, 19.45619991690571], [-99.16796233177948, 19.456459762166762], [-99.16878409901075, 19.45760117989782], [-99.1705021519636, 19.460593028771655], [-99.17120621468536, 19.461842364746072]]]}";AZCAPOTZALCO;CUITLAHUAC;0.261907974135769;-99.167443;19.459022
19.4742603224, -99.1779677477;"{""type"": ""Polygon"", ""coordinates"": [[[-99.18438113182725, 19.47695946733604], [-99.18421791476727, 19.477049106050707], [-99.18384426104765, 19.47844851285604], [-99.18328919679449, 19.47834206959997], [-99.18322937354142, 19.478610728873882], [-99.18251969249626, 19.478448044685432], [-99.18251402833272, 19.478410273041874], [-99.18166303054832, 19.478238961285], [-99.1818310403085, 19.477660021988576], [-99.17502412058403, 19.476133940938382], [-99.17476118175452, 19.477954467432173], [-99.1734360237404, 19.477754924384385], [-99.17380041313945, 19.47598455171547], [-99.17401071232985, 19.474830332343647], [-99.17230645955253, 19.474552426522774], [-99.17240651914003, 19.473932981072792], [-99.17242734510685, 19.473804084337736], [-99.17314478711045, 19.473945833584818], [-99.1734787083523, 19.470678673686223], [-99.1754604466419, 19.470396779238794], [-99.17830415703756, 19.469915279120766], [-99.1815491875362, 19.473640449756537], [-99.18438113182725, 19.47695946733604]]]}";AZCAPOTZALCO;CUITLAHUAC;0.679285684033532;-99.178309;19.475529
19.4777758045, -99.1547622208;"{""type"": ""Polygon"", ""coordinates"": [[[-99.1563827995976, 19.482936188146763], [-99.15566865242735, 19.48567114356965], [-99.15544195064842, 19.485464556944923], [-99.15521106797192, 19.485269812928426], [-99.15500953129542, 19.48507106693061], [-99.15479539043534, 19.484844495521166], [-99.15463169611903, 19.48465773681059], [-99.15447207305697, 19.484442957765705], [-99.1543250099316, 19.484208465798147], [-99.15416963809612, 19.48395391719602], [-99.15406454810213, 19.48376710805048], [-99.15396793512876, 19.483576134314166], [-99.15388376781955, 19.483345565044672], [-99.15380390366651, 19.483130807960865], [-99.15373657277678, 19.482868321408336], [-99.15366071636262, 19.482558032886985], [-99.15363536528749, 19.482351272960198], [-99.15376744776677, 19.482365078859452], [-99.15364073640136, 19.482085199981608], [-99.15349984010611, 19.481818618371758], [-99.15316197468498, 19.481338824355387], [-99.1526834877783, 19.480779345789063], [-99.15123478542415, 19.480007118772214], [-99.15055881169098, 19.479688110430367], [-99.15074822873453, 19.47936521828106], [-99.15166363071756, 19.47699396768903], [-99.15156880986767, 19.47698085206364], [-99.15185747871804, 19.475398568493627], [-99.15202099416769, 19.474385309893243], [-99.15216521202464, 19.47342222626022], [-99.1523037779798, 19.47253054468731], [-99.15587411687, 19.472839759756738], [-99.1576384266369, 19.47289824352908], [-99.15870671864899, 19.472880591345753], [-99.15747158764934, 19.47822518283207], [-99.1563827995976, 19.482936188146763]]]}";AZCAPOTZALCO;LA RAZA;0.7072919466251808;-99.152693;19.477738000000002
19.4420660461, -99.2070717726;"{""type"": ""Polygon"", ""coordinates"": [[[-99.21055566990283, 19.443720557227383], [-99.2098502240844, 19.444235165896348], [-99.20721230800137, 19.4459549930804], [-99.20565298388529, 19.447242013926406], [-99.20542054682855, 19.447027271224844], [-99.20479834436883, 19.446258778957766], [-99.20456643033431, 19.446079281428748], [-99.20490567735696, 19.43947579604888], [-99.20484217987541, 19.439206183558728], [-99.20535705488525, 19.43835651216552], [-99.2055610194629, 19.43783299988841], [-99.20967893536613, 19.43800181207565], [-99.20945987828719, 19.443682421387912], [-99.21055566990283, 19.443720557227383]]]}";MIGUEL HIDALGO;SOTELO;0.448815982636149;-99.20755799999999;19.442535
19.4401048669, -99.1967634898;"{""type"": ""Polygon"", ""coordinates"": [[[-99.2005742699308, 19.437621314166606], [-99.20050476981368, 19.439905211702257], [-99.20047355936249, 19.440244882002155], [-99.20041073084384, 19.440514725986375], [-99.20029529200272, 19.440764564386637], [-99.19883512853296, 19.443613218140428], [-99.19878413972006, 19.443595289045955], [-99.19742340108748, 19.44307033038545], [-99.19631729958614, 19.442691948285802], [-99.19596881673641, 19.44260926878563], [-99.19524299813946, 19.442453337998543], [-99.19380097607234, 19.442293019221133], [-99.19273981285633, 19.442203592050607], [-99.19167944885227, 19.441576687187737], [-99.19319893812178, 19.44143652807357], [-99.19328170997616, 19.440137906480228], [-99.19337697960107, 19.4373269964007], [-99.19516436786672, 19.437400095789826], [-99.19877373045347, 19.437547649866843], [-99.2005742699308, 19.437621314166606]]]}";MIGUEL HIDALGO;SOTELO;0.438797924188091;-99.196244;19.44047
19.4385490051, -99.1896555771;"{""type"": ""Polygon"", ""coordinates"": [[[-99.18303940416473, 19.436769246787925], [-99.1832689375605, 19.43681248640962], [-99.18380863053413, 19.436845018536236], [-99.18589801057695, 19.436936972666423], [-99.18843907573337, 19.437070278760483], [-99.19010730365771, 19.43715765046925], [-99.19337697960107, 19.4373269964007], [-99.19328170997616, 19.440137906480228], [-99.19319893812178, 19.44143652807357], [-99.19167944885227, 19.441576687187737], [-99.19034595598441, 19.4400374379608], [-99.18946847951746, 19.439129165692226], [-99.18871999332579, 19.438794015043523], [-99.18651323603794, 19.438378303757222], [-99.18453184555638, 19.438100703446175], [-99.18375117723373, 19.437851784382566], [-99.1834597230366, 19.43772473828644], [-99.18328050569325, 19.437613575102137], [-99.18311979333721, 19.437353813531942], [-99.18303940416473, 19.436769246787925]]]}";MIGUEL HIDALGO;SOTELO;0.26426539113834;-99.18826;19.438698000000002
19.4476604263, -99.1988578305;"{""type"": ""Polygon"", ""coordinates"": [[[-99.19502167940342, 19.446505435791803], [-99.19554066665165, 19.44465260638223], [-99.1956562301361, 19.44465745250929], [-99.19596881673641, 19.44260926878563], [-99.19631729958614, 19.442691948285802], [-99.19742340108748, 19.44307033038545], [-99.19878413972006, 19.443595289045955], [-99.19921431318348, 19.443792651852526], [-99.20241705444515, 19.44510770288486], [-99.20456643033431, 19.446079281428748], [-99.20479834436883, 19.446258778957766], [-99.20542054682855, 19.447027271224844], [-99.20565298388529, 19.447242013926406], [-99.20410411577163, 19.44852991338284], [-99.20229930853208, 19.45003056073879], [-99.20208340695184, 19.45001299721276], [-99.19945649823454, 19.45184051895982], [-99.19888609587504, 19.451667983720203], [-99.199014015365, 19.451176013727597], [-99.19678108414551, 19.450467005075552], [-99.19629044734965, 19.450467536715], [-99.19595296558413, 19.451705971440802], [-99.19466901900684, 19.451394018222032], [-99.19410645247989, 19.45315850227813], [-99.19310775648633, 19.45294212221789], [-99.1936549006535, 19.451098397273313], [-99.19396625854661, 19.450150013305972], [-99.19452063629002, 19.44815643303269], [-99.19499137997109, 19.44650167254067], [-99.19502167940342, 19.446505435791803]]]}";MIGUEL HIDALGO;SOTELO;0.7692156630298079;-99.197096;19.447677
19.4686547382, -99.1976604759;"{""type"": ""Polygon"", ""coordinates"": [[[-99.19330473650162, 19.464407267438947], [-99.19601298951919, 19.46526980466421], [-99.2076672594526, 19.469126836999138], [-99.20724703918717, 19.469999360115025], [-99.20656241372363, 19.4705748453872], [-99.20633198167806, 19.470616681047126], [-99.20597584073461, 19.470783288416488], [-99.20406314165906, 19.47167791945379], [-99.2014645653793, 19.47248400233941], [-99.20073804466811, 19.472643961503845], [-99.19996189595747, 19.47250591109629], [-99.19023098677012, 19.46979786350271], [-99.19029472992091, 19.465552450270295], [-99.19039654533205, 19.4651126615041], [-99.19048595740685, 19.464821735861598], [-99.1906128173485, 19.46461581512005], [-99.19080698019211, 19.464360297109597], [-99.19104610927732, 19.464182636084978], [-99.1913749188316, 19.46402629932999], [-99.19170393127024, 19.463962055465114], [-99.19206287384921, 19.46399005374575], [-99.19330473650162, 19.464407267438947]]]}";MIGUEL HIDALGO;TACUBA;1.017987569770604;-99.199428;19.4683
19.4627972051, -99.2019812953;"{""type"": ""Polygon"", ""coordinates"": [[[-99.18939691636064, 19.45890004818835], [-99.19059808886082, 19.458941718360084], [-99.19187722850418, 19.458929704755164], [-99.19240674144669, 19.458911068294555], [-99.19289804918445, 19.45889238056235], [-99.1932871203994, 19.45886774528583], [-99.19366349845895, 19.458824957039344], [-99.1941673098867, 19.458745700201952], [-99.19514011102997, 19.458549442404422], [-99.19842493890658, 19.457816990279376], [-99.19927308723562, 19.457600963889597], [-99.20011500111023, 19.45743049021902], [-99.20054300139269, 19.457378954593796], [-99.20084217777247, 19.457393445217555], [-99.20117588770995, 19.45744404766402], [-99.20156975385437, 19.45752576254676], [-99.20821641066678, 19.459464600790326], [-99.20851349240552, 19.45955129195889], [-99.20998136043808, 19.459973282948557], [-99.2104027558563, 19.460190692155603], [-99.21082418220364, 19.460504893560614], [-99.21114361864244, 19.460782881421192], [-99.21228943127983, 19.461758603499156], [-99.21311941110177, 19.462147152285507], [-99.21184893106768, 19.466496110300852], [-99.21154997100957, 19.466514986649308], [-99.21126892282219, 19.46726896350742], [-99.21029910094678, 19.467952975663255], [-99.2097570938517, 19.46857530317213], [-99.20862901099147, 19.469419003885786], [-99.2076672594526, 19.469126836999138], [-99.19601298951919, 19.46526980466421], [-99.19330473650162, 19.464407267438947], [-99.19206287384921, 19.46399005374575], [-99.19170393127024, 19.463962055465114], [-99.1913749188316, 19.46402629932999], [-99.19104610927732, 19.464182636084978], [-99.19080698019211, 19.464360297109597], [-99.1906128173485, 19.46461581512005], [-99.19048595740685, 19.464821735861598], [-99.19039654533205, 19.4651126615041], [-99.19029472992091, 19.465552450270295], [-99.19031837016428, 19.46392908199923], [-99.19009409096769, 19.46197004386267], [-99.189802954751, 19.461911965641328], [-99.18979513292328, 19.46051195023209], [-99.18971832851662, 19.459845774393827], [-99.18939691636064, 19.45890004818835]]]}";MIGUEL HIDALGO;TACUBA;2.079318805662832;-99.201262;19.463403
19.4537805247, -99.192792382;"{""type"": ""Polygon"", ""coordinates"": [[[-99.19945649823454, 19.45184051895982], [-99.19855104148164, 19.452459779020547], [-99.19457619922366, 19.45520710824751], [-99.19110547904597, 19.457523807985257], [-99.18936019814836, 19.45878557938105], [-99.18854562025439, 19.456409613519863], [-99.1887063072805, 19.45596452219561], [-99.18935623499569, 19.45340003995264], [-99.19024037483025, 19.45023258717585], [-99.19150691109033, 19.45049858857143], [-99.1936549006535, 19.451098397273313], [-99.19310775648633, 19.45294212221789], [-99.19410645247989, 19.45315850227813], [-99.19466901900684, 19.451394018222032], [-99.19595296558413, 19.451705971440802], [-99.19629044734965, 19.450467536715], [-99.19678108414551, 19.450467005075552], [-99.199014015365, 19.451176013727597], [-99.19888609587504, 19.451667983720203], [-99.19945649823454, 19.45184051895982]]]}";MIGUEL HIDALGO;TACUBA;0.506160506808533;-99.194002;19.454504999999997
19.44898836, -99.1778458877;"{""type"": ""Polygon"", ""coordinates"": [[[-99.1711257966894, 19.448119097981177], [-99.17515513353436, 19.4490689076529], [-99.17563178048724, 19.4458974872782], [-99.17639542522518, 19.4407694890366], [-99.17820406755678, 19.44300563262356], [-99.1809976481786, 19.446380880255763], [-99.18117817302713, 19.446632760841258], [-99.18197594824308, 19.447579562578664], [-99.1815638433465, 19.4504272945766], [-99.18103645201688, 19.453537684251845], [-99.18087089413179, 19.454504518497302], [-99.18015601579191, 19.455663949505173], [-99.17926052195166, 19.455205271536872], [-99.17875465780043, 19.454886108554422], [-99.17680465575313, 19.45323982030013], [-99.17449600675339, 19.451599007390016], [-99.17286971531243, 19.450491461304722], [-99.17251831450159, 19.45017674250733], [-99.17120815973904, 19.448258923523202], [-99.1711257966894, 19.448119097981177]]]}";MIGUEL HIDALGO;TACUBA;0.826584399961253;-99.176551;19.448218
19.4040919082, -99.1952022628;"{""type"": ""Polygon"", ""coordinates"": [[[-99.19303309950183, 19.406684059907427], [-99.192561540195, 19.40635459334983], [-99.19213194882964, 19.40599417219951], [-99.19192301102716, 19.40569190073472], [-99.19176315091016, 19.40524985418577], [-99.19177472825434, 19.40464485741454], [-99.19187498929196, 19.402995007132464], [-99.19375904734038, 19.402822014794594], [-99.19635601314802, 19.402435034489205], [-99.19778698701569, 19.402253993933485], [-99.20015395471549, 19.401266924680222], [-99.20036760095604, 19.40182892544783], [-99.1967906479557, 19.4050096799323], [-99.19551640364077, 19.40589539535521], [-99.19474449616585, 19.406489640308546], [-99.19449938211412, 19.406606308537693], [-99.19424187075411, 19.406629901266694], [-99.19361640508569, 19.406630568747126], [-99.19303309950183, 19.406684059907427]]]}";MIGUEL HIDALGO;TACUBAYA;0.262642927963008;-99.192397;19.404849
19.4052371069, -99.1884873824;"{""type"": ""Polygon"", ""coordinates"": [[[-99.19303309950183, 19.406684059907427], [-99.19222734037604, 19.406930920545584], [-99.19109204078573, 19.407265248002098], [-99.19076152478145, 19.40716771684972], [-99.19027612349477, 19.406972197782395], [-99.18980110776825, 19.406943321978634], [-99.1891919501313, 19.406963569042016], [-99.1839269891058, 19.40716599640962], [-99.18463131942693, 19.40573045450489], [-99.1860637281109, 19.403171952442147], [-99.18650819139387, 19.40314510674956], [-99.18738950570888, 19.40309801748879], [-99.18923339214349, 19.403184315149538], [-99.19028703472921, 19.403168573966237], [-99.19187498929196, 19.402995007132464], [-99.19177472825434, 19.40464485741454], [-99.19176315091016, 19.40524985418577], [-99.19192301102716, 19.40569190073472], [-99.19213194882964, 19.40599417219951], [-99.192561540195, 19.40635459334983], [-99.19303309950183, 19.406684059907427]]]}";MIGUEL HIDALGO;TACUBAYA;0.32198779408242306;-99.187138;19.405711
